Year,Month,SunSpots,PacificDecadalOscillation,GisTempData,ManuaLoaCo2,AtlanticMultidecalOscillation,ElninoSouthernOscillation,Globe,Land,Ocean,NH,Land,Ocean,SH,Land,Ocean,Trpcs,Land,Ocean,NoExt,Land,Ocean,SoExt,Land,Ocean,NoPol,Land,Ocean,SoPol,Land,Ocean,USA48,USA49,AUST
1981,6,90.9,1.82,0.29,340.05,-0.063,-0.3,-0.31,-0.4,-0.28,-0.25,-0.28,-0.24,-0.37,-0.67,-0.31,-0.39,-0.45,-0.38,-0.23,-0.26,-0.19,-0.31,-0.74,-0.24,-0.42,-0.27,-0.59,-0.03,0.07,-0.08,0.6,0.2,-0.82
1981,7,143.8,0.82,0.32,339.92,-0.096,-0.3,-0.21,-0.08,-0.26,-0.2,-0.11,-0.26,-0.22,-0.02,-0.26,-0.47,-0.64,-0.42,-0.07,0.01,-0.15,-0.07,0.52,-0.17,-0.53,-0.48,-0.6,1,2.12,0.47,0.22,0.05,-0.42
1981,8,158.7,-0.05,0.35,339.87,-0.117,-0.2,-0.21,-0.09,-0.25,-0.18,-0.19,-0.17,-0.24,0.12,-0.31,-0.48,-0.51,-0.47,-0.04,-0.14,0.04,-0.08,0.71,-0.22,0.02,0.17,-0.15,1.14,2.71,0.4,-0.2,-0.28,-0.52
1981,9,167.3,0.43,0.15,340.16,-0.038,-0.2,-0.33,-0.29,-0.34,-0.35,-0.41,-0.32,-0.3,-0.03,-0.36,-0.35,-0.52,-0.3,-0.38,-0.41,-0.35,-0.26,0.43,-0.38,-0.27,-0.5,-0.01,0.88,1.44,0.62,-0.35,-0.61,0.49
1981,10,162.4,-0.09,0.12,340.39,-0.188,-0.1,-0.35,-0.47,-0.31,-0.26,-0.37,-0.18,-0.45,-0.69,-0.4,-0.23,-0.36,-0.19,-0.3,-0.41,-0.2,-0.54,-0.8,-0.49,0.22,0.43,-0.01,-0.3,-0.32,-0.28,-0.6,-0.48,-0.87
1981,11,137.5,0.54,0.23,340.74,-0.138,-0.2,-0.28,-0.31,-0.27,-0.21,-0.19,-0.21,-0.35,-0.59,-0.3,-0.24,-0.29,-0.23,-0.2,-0.14,-0.24,-0.4,-0.89,-0.31,0.34,0.61,0.04,-1.35,-1.84,-1.12,0.62,0.37,-0.6
1981,12,150.1,0.59,0.41,340.85,-0.008,-0.1,-0.14,0,-0.2,-0.12,0.04,-0.23,-0.16,-0.08,-0.17,-0.26,-0.13,-0.3,-0.07,0.09,-0.2,-0.08,-0.06,-0.09,-0.23,0.05,-0.56,-0.23,-0.07,-0.31,-0.3,-0.45,0.42
1982,1,111.2,0.11,0.05,341.09,-0.082,0,-0.37,-0.65,-0.26,-0.48,-0.85,-0.24,-0.26,-0.21,-0.27,-0.31,-0.36,-0.3,-0.55,-0.96,-0.17,-0.25,-0.16,-0.27,-1.23,-1.73,-0.66,0.16,-0.1,0.28,-1.44,-1.29,0.28
1982,2,163.6,-0.19,0.15,341.15,-0.08,0.1,-0.41,-0.71,-0.29,-0.58,-0.9,-0.37,-0.24,-0.28,-0.23,-0.42,-0.48,-0.41,-0.64,-0.97,-0.34,-0.16,-0.27,-0.14,0.17,0.12,0.22,-0.41,-0.38,-0.43,-0.55,-0.59,-0.09
1982,3,153.8,-0.37,0.03,341.18,-0.082,0.2,-0.45,-1.02,-0.23,-0.66,-1.12,-0.36,-0.24,-0.78,-0.13,-0.3,-0.36,-0.28,-0.84,-1.28,-0.44,-0.22,-1.24,-0.04,-0.98,-1.33,-0.58,-1.23,-2.57,-0.6,-0.64,-0.52,-0.18
1982,4,122,-0.7,0.15,341.34,-0.184,0.5,-0.44,-0.61,-0.37,-0.48,-0.46,-0.49,-0.41,-0.96,-0.29,-0.41,-0.53,-0.37,-0.51,-0.44,-0.58,-0.41,-1.27,-0.25,-0.9,-0.45,-1.4,-1.09,-1.82,-0.75,-1.44,-1.61,-0.92
1982,5,82.2,-1.21,0.18,341.68,-0.193,0.7,-0.44,-0.53,-0.4,-0.58,-0.64,-0.54,-0.3,-0.26,-0.3,-0.33,-0.5,-0.28,-0.73,-0.7,-0.75,-0.26,-0.02,-0.31,-1.63,-1.46,-1.82,0.59,0.45,0.65,-0.36,-0.76,-0.42
1982,6,110.4,-0.99,0.06,341.42,-0.186,0.7,-0.38,-0.73,-0.24,-0.49,-0.7,-0.36,-0.27,-0.79,-0.16,-0.28,-0.47,-0.23,-0.64,-0.8,-0.5,-0.22,-0.91,-0.1,-0.89,-0.93,-0.84,0.26,-0.54,0.65,-1.42,-1.31,-0.88
1982,7,106.1,0.12,0.14,341.61,-0.23,0.8,-0.54,-0.55,-0.54,-0.53,-0.54,-0.51,-0.56,-0.57,-0.55,-0.47,-0.51,-0.46,-0.59,-0.59,-0.59,-0.56,-0.5,-0.58,-0.44,-0.41,-0.46,-0.09,0.48,-0.36,-0.42,-0.42,-1.46
1982,8,107.6,-0.08,0.04,341.64,-0.31,1.1,-0.46,-0.57,-0.42,-0.53,-0.5,-0.56,-0.39,-0.73,-0.31,-0.48,-0.66,-0.43,-0.6,-0.52,-0.66,-0.3,-0.59,-0.24,-0.73,-0.75,-0.71,-0.72,-1.54,-0.33,-0.16,-0.18,0.2
1982,9,118.8,0.51,0.14,341.56,-0.309,1.6,-0.47,-0.57,-0.43,-0.42,-0.33,-0.47,-0.51,-1.1,-0.39,-0.48,-0.59,-0.45,-0.44,-0.33,-0.54,-0.48,-1.29,-0.33,-1.02,-0.67,-1.43,-0.96,-2.09,-0.42,-0.47,-0.36,-1.6
1982,10,94.7,0.15,0.13,341.77,-0.373,2,-0.55,-0.72,-0.49,-0.61,-0.64,-0.58,-0.5,-0.89,-0.42,-0.57,-0.74,-0.52,-0.63,-0.62,-0.63,-0.46,-0.98,-0.37,-1.09,-1.22,-0.93,-0.37,-1.11,-0.01,-0.55,-0.94,-1.27
1982,11,98.1,-0.6,0.18,341.58,-0.419,2.2,-0.4,-0.54,-0.35,-0.6,-0.75,-0.5,-0.21,-0.06,-0.24,-0.28,-0.47,-0.22,-0.74,-0.81,-0.68,-0.2,0.17,-0.27,-1.22,-1.21,-1.23,0.15,0.49,-0.02,-0.77,-0.74,-0.11
1982,12,127,0.16,0.42,341.7,-0.382,2.2,-0.28,-0.17,-0.33,-0.19,-0.22,-0.18,-0.37,-0.06,-0.44,-0.12,-0.27,-0.08,-0.23,-0.21,-0.25,-0.51,0.09,-0.61,-0.52,-0.4,-0.66,0.44,0.98,0.18,0.44,0.42,-0.72
1983,1,84.3,0.4,0.53,341.75,-0.3,2.2,-0.13,-0.12,-0.14,-0.06,-0.17,0.02,-0.2,0.01,-0.25,0.41,0.01,0.53,-0.29,-0.12,-0.43,-0.55,-0.31,-0.59,-0.72,-0.26,-1.26,0.19,0.03,0.27,0.34,0.09,-1.11
1983,2,51,0.97,0.43,342.24,-0.105,1.9,-0.33,-0.49,-0.26,-0.46,-0.73,-0.29,-0.19,0.06,-0.24,0.34,0.16,0.39,-0.87,-0.89,-0.86,-0.48,-0.25,-0.52,-0.37,-0.19,-0.57,-0.25,-0.54,-0.11,-0.25,-0.29,-0.04
1983,3,66.5,1.73,0.41,341.86,0.08,1.5,0.02,-0.34,0.16,-0.11,-0.46,0.12,0.14,-0.05,0.18,0.46,0.31,0.5,-0.42,-0.63,-0.23,-0.01,-0.43,0.07,0.03,-0.15,0.24,-0.59,-1.1,-0.34,-1.02,-0.83,-0.2
1983,4,80.7,1.26,0.28,342.78,0.058,1.3,-0.04,-0.36,0.09,-0.25,-0.55,-0.07,0.17,0.04,0.2,0.29,0.21,0.31,-0.54,-0.74,-0.37,0.11,-0.11,0.15,-0.74,-0.52,-1,0.34,0.52,0.26,-2.65,-2.28,-1.08
1983,5,99.2,1.01,0.34,342.97,-0.05,1.1,-0.03,-0.21,0.03,-0.29,-0.53,-0.14,0.23,0.53,0.16,0.16,0.25,0.14,-0.55,-0.74,-0.38,0.28,0.75,0.19,-1.2,-1.36,-1.03,1.29,2.16,0.88,-1.6,-1.45,0.25
1983,6,91.1,1.9,0.23,343.29,-0.056,0.7,-0.32,-0.61,-0.2,-0.45,-0.7,-0.29,-0.19,-0.4,-0.14,-0.03,-0.09,-0.02,-0.7,-0.87,-0.54,-0.24,-0.6,-0.17,-0.66,-0.53,-0.81,0.45,0.23,0.56,-1.17,-1.03,-0.62
1983,7,82.2,2.47,0.18,343.56,-0.017,0.3,-0.13,-0.32,-0.06,-0.13,-0.13,-0.13,-0.13,-0.74,0,0.06,0.13,0.04,-0.26,-0.21,-0.3,-0.2,-1.37,0,-0.29,-0.46,-0.09,-0.82,-1.73,-0.38,0.16,0.04,-1.32
1983,8,71.8,1.18,0.35,343.89,-0.16,-0.1,-0.1,-0.05,-0.12,-0.07,0.07,-0.16,-0.13,-0.31,-0.1,-0.06,-0.09,-0.05,-0.09,0.08,-0.24,-0.16,-0.38,-0.12,-0.31,-0.25,-0.37,-0.2,-0.15,-0.23,0.85,0.52,-0.71
1983,9,50.3,0.47,0.37,343.59,-0.217,-0.5,-0.18,0.02,-0.25,-0.17,-0.06,-0.23,-0.18,0.19,-0.26,-0.18,-0.14,-0.19,-0.16,-0.04,-0.26,-0.19,0.43,-0.3,-0.3,-0.01,-0.63,1.19,1.72,0.93,-0.2,-0.51,0.62
1983,10,55.8,0.68,0.17,343.86,-0.197,-0.8,-0.26,-0.25,-0.26,-0.26,-0.08,-0.37,-0.26,-0.63,-0.18,-0.3,-0.42,-0.27,-0.27,-0.05,-0.46,-0.21,-0.63,-0.13,-0.82,-0.63,-1.02,-0.84,-1.23,-0.65,0.34,0.09,-0.2
1983,11,33.4,1.19,0.3,343.92,-0.16,-1,-0.22,-0.16,-0.24,-0.07,0.17,-0.23,-0.36,-0.9,-0.25,-0.32,-0.41,-0.29,0.03,0.32,-0.23,-0.35,-1.25,-0.19,-0.21,0.36,-0.85,-1.47,-2.62,-0.92,-0.27,-0.12,-0.16
1983,12,33.4,1.72,0.16,344.12,-0.004,-0.9,-0.43,-0.58,-0.37,-0.37,-0.49,-0.29,-0.48,-0.76,-0.42,-0.49,-0.61,-0.45,-0.31,-0.48,-0.15,-0.48,-0.85,-0.42,0.07,0.32,-0.21,-0.91,-1.53,-0.61,-2.15,-1.36,-0.65
1984,1,57,1.42,0.31,344.32,-0.108,-0.6,-0.5,-0.56,-0.48,-0.54,-0.58,-0.51,-0.47,-0.52,-0.46,-0.61,-0.71,-0.58,-0.49,-0.58,-0.41,-0.41,-0.3,-0.43,-0.91,-0.45,-1.43,0.15,0.04,0.2,-0.6,-0.68,-1.24
1984,2,85.4,1.23,0.14,344.38,-0.09,-0.4,-0.39,-0.6,-0.31,-0.54,-0.62,-0.49,-0.24,-0.55,-0.17,-0.44,-0.51,-0.43,-0.56,-0.67,-0.47,-0.16,-0.5,-0.1,-0.49,-0.45,-0.53,-0.4,-1.01,-0.11,-0.08,-0.73,-0.61
1984,3,83.5,1.56,0.26,344.26,-0.126,-0.3,-0.27,-0.39,-0.22,-0.55,-0.58,-0.53,0.01,0.03,0,-0.16,-0.18,-0.16,-0.76,-0.7,-0.81,0.1,0.24,0.07,-0.51,-0.35,-0.7,0.48,0.76,0.34,-1.22,-0.75,-0.59
1984,4,69.7,1,0.06,344.54,-0.159,-0.4,-0.37,-0.55,-0.3,-0.53,-0.64,-0.46,-0.21,-0.36,-0.18,-0.29,-0.32,-0.29,-0.66,-0.76,-0.57,-0.16,-0.26,-0.14,-1.47,-1.54,-1.4,0.05,0.19,-0.02,-1.13,-1.46,-0.64
1984,5,76.4,0.87,0.33,344.59,-0.168,-0.5,-0.24,-0.14,-0.27,-0.37,-0.31,-0.41,-0.1,0.23,-0.17,-0.45,-0.33,-0.49,-0.34,-0.3,-0.38,0.1,0.67,0,-0.33,-0.16,-0.52,1.71,2.36,1.41,-0.2,-0.57,-0.61
1984,6,46.1,-0.13,0.02,344.72,-0.326,-0.4,-0.35,-0.37,-0.34,-0.24,-0.19,-0.28,-0.45,-0.77,-0.38,-0.52,-0.56,-0.51,-0.09,-0.09,-0.08,-0.42,-0.94,-0.33,-0.04,-0.12,0.06,-0.92,-1.45,-0.67,-0.5,-0.51,-0.1
1984,7,37.4,-0.35,0.19,345.02,-0.268,-0.3,-0.42,-0.55,-0.37,-0.42,-0.42,-0.42,-0.41,-0.83,-0.33,-0.7,-0.72,-0.7,-0.31,-0.37,-0.25,-0.23,-0.81,-0.13,0.04,-0.08,0.18,-0.84,-0.7,-0.9,-0.27,-0.34,-1.27
1984,8,25.5,0.01,0.19,345.11,-0.227,-0.2,-0.34,-0.46,-0.29,-0.3,-0.29,-0.31,-0.37,-0.85,-0.27,-0.4,-0.42,-0.39,-0.3,-0.32,-0.28,-0.31,-0.97,-0.2,-0.32,-0.53,-0.08,0.25,-0.23,0.47,0.02,0.03,-0.86
1984,9,15.7,0.18,0.21,344.75,-0.21,-0.2,-0.67,-0.9,-0.58,-0.63,-0.85,-0.5,-0.71,-1.02,-0.64,-0.67,-0.77,-0.64,-0.65,-0.91,-0.42,-0.7,-1.09,-0.63,-0.15,-0.41,0.15,-0.24,-0.36,-0.19,-1.08,-0.97,-2.35
1984,10,12,0.43,0.14,345.19,-0.345,-0.6,-0.23,-0.42,-0.16,-0.26,-0.38,-0.19,-0.2,-0.51,-0.14,-0.29,-0.26,-0.3,-0.27,-0.43,-0.12,-0.13,-0.62,-0.05,0.08,-0.18,0.38,-0.37,-1.38,0.1,-0.94,-0.63,-0.23
1984,11,22.8,0.54,0.07,345.41,-0.426,-0.9,-0.34,-0.51,-0.27,-0.45,-0.53,-0.4,-0.23,-0.44,-0.18,-0.4,-0.44,-0.39,-0.47,-0.55,-0.4,-0.14,-0.47,-0.08,-0.79,-0.96,-0.59,-0.64,-1.17,-0.38,-0.64,-0.72,0.12
1984,12,18.7,0.48,-0.04,345.88,-0.32,-1.1,-0.38,-0.89,-0.18,-0.64,-1.27,-0.24,-0.11,-0.02,-0.13,-0.37,-0.49,-0.34,-0.75,-1.44,-0.13,-0.01,0.24,-0.05,-0.52,-0.94,-0.04,0.81,1.19,0.64,0.76,0.74,0.35
1985,1,16.5,0.87,0.22,345.59,-0.356,-1,-0.44,-0.4,-0.45,-0.51,-0.52,-0.5,-0.37,-0.14,-0.42,-0.41,-0.25,-0.46,-0.55,-0.58,-0.53,-0.35,-0.07,-0.4,0.6,0.57,0.63,0.22,0.54,0.07,-1.61,-0.83,-0.51
1985,2,15.9,0.48,-0.04,345.91,-0.331,-0.8,-0.64,-0.75,-0.59,-0.59,-0.75,-0.49,-0.68,-0.76,-0.66,-0.59,-0.56,-0.6,-0.58,-0.81,-0.36,-0.75,-0.85,-0.73,-1.12,-1.21,-1.01,-1.27,-1.88,-0.99,-1.58,-1.83,-0.16
1985,3,17.2,-0.34,0.17,346.57,-0.358,-0.8,-0.59,-0.73,-0.53,-0.84,-0.98,-0.75,-0.34,-0.18,-0.37,-0.56,-0.34,-0.63,-0.96,-1.13,-0.8,-0.25,-0.09,-0.27,-1.56,-1.59,-1.54,-0.48,-0.1,-0.66,-0.19,-0.51,-0.1
1985,4,16.2,-0.52,0.12,346.1,-0.403,-0.8,-0.43,-0.42,-0.44,-0.61,-0.46,-0.7,-0.26,-0.33,-0.25,-0.63,-0.64,-0.62,-0.56,-0.41,-0.7,-0.1,-0.1,-0.11,-1.95,-1.63,-2.32,-0.03,0.43,-0.25,0.49,-0.35,-0.23
1985,5,27.5,-0.87,0.14,346.13,-0.339,-0.8,-0.44,-0.49,-0.43,-0.47,-0.39,-0.52,-0.42,-0.7,-0.36,-0.51,-0.58,-0.49,-0.45,-0.35,-0.54,-0.37,-0.77,-0.3,-0.67,-0.82,-0.5,-0.69,-1.03,-0.53,0.31,0,-0.99
1985,6,24.2,0.04,0.15,346.22,-0.13,-0.6,-0.48,-0.55,-0.45,-0.58,-0.6,-0.56,-0.38,-0.42,-0.37,-0.64,-0.87,-0.58,-0.59,-0.6,-0.58,-0.2,0.11,-0.25,-0.74,-0.94,-0.51,0.4,0.56,0.32,-0.38,-0.62,-0.79
1985,7,30.7,0.52,0.04,346.08,-0.155,-0.5,-0.64,-0.93,-0.53,-0.8,-0.92,-0.72,-0.48,-0.95,-0.38,-0.99,-1.11,-0.96,-0.71,-0.88,-0.55,-0.2,-0.78,-0.1,-0.9,-1.35,-0.38,-0.43,-1.72,0.18,-0.26,-0.22,-0.38
1985,8,11.1,0.19,0.17,346.57,-0.283,-0.5,-0.39,-0.39,-0.39,-0.52,-0.42,-0.59,-0.26,-0.33,-0.24,-0.63,-0.67,-0.61,-0.48,-0.38,-0.57,-0.05,0,-0.06,-0.88,-0.83,-0.94,0.12,0.44,-0.03,-0.68,-0.73,-0.53
1985,9,3.9,0.13,0.13,346.58,-0.249,-0.4,-0.54,-0.53,-0.54,-0.57,-0.41,-0.68,-0.5,-0.81,-0.44,-0.7,-0.71,-0.7,-0.53,-0.36,-0.69,-0.38,-0.81,-0.3,-0.31,0.07,-0.75,-0.52,-0.84,-0.37,-1.14,-0.95,-1.16
1985,10,18.6,0.14,0.12,346.6,-0.247,-0.3,-0.59,-0.71,-0.54,-0.54,-0.57,-0.52,-0.64,-1.01,-0.56,-0.49,-0.56,-0.48,-0.59,-0.63,-0.56,-0.69,-1.19,-0.6,-0.68,-0.9,-0.44,-0.63,-1.37,-0.28,-0.14,-0.55,-1.35
1985,11,16.2,-0.65,0.05,346.82,-0.297,-0.3,-0.42,-0.67,-0.32,-0.44,-0.64,-0.32,-0.39,-0.72,-0.32,-0.46,-0.62,-0.41,-0.47,-0.68,-0.28,-0.33,-0.71,-0.26,0.52,0.47,0.57,-1.05,-2.07,-0.57,-0.74,-0.44,-0.24
1985,12,17.3,0.33,0.14,347.04,-0.339,-0.4,-0.38,-0.46,-0.35,-0.3,-0.36,-0.27,-0.45,-0.69,-0.4,-0.42,-0.42,-0.42,-0.26,-0.34,-0.2,-0.45,-0.91,-0.37,0.78,1.09,0.43,-1.18,-1.69,-0.94,-1.18,-0.46,-0.22
1986,1,2.5,1.04,0.26,346.82,-0.345,-0.5,-0.29,-0.18,-0.34,-0.3,-0.1,-0.44,-0.28,-0.38,-0.26,-0.26,-0.3,-0.24,-0.34,-0.07,-0.59,-0.28,-0.36,-0.27,-0.83,-0.42,-1.31,-0.41,-0.24,-0.49,0.94,0.76,-0.63
1986,2,23.2,1.47,0.37,346.97,-0.277,-0.5,-0.53,-0.5,-0.54,-0.74,-0.73,-0.74,-0.33,0.02,-0.4,-0.62,-0.7,-0.6,-0.77,-0.73,-0.81,-0.19,0.54,-0.32,0.2,0.31,0.08,0.83,2.01,0.27,0.18,0.24,-0.28
1986,3,15.1,1.68,0.3,346.94,-0.295,-0.3,-0.4,-0.5,-0.37,-0.46,-0.57,-0.39,-0.34,-0.32,-0.35,-0.5,-0.62,-0.46,-0.48,-0.59,-0.38,-0.24,-0.02,-0.27,-1.2,-1.1,-1.32,0.12,0.38,-0.01,0.72,0.37,0.17
1986,4,18.5,1.21,0.22,347.32,-0.327,-0.2,-0.28,-0.3,-0.27,-0.41,-0.34,-0.45,-0.16,-0.21,-0.15,-0.34,-0.35,-0.33,-0.44,-0.35,-0.51,-0.07,-0.06,-0.07,-1.19,-0.96,-1.46,0.02,-0.1,0.08,0.44,-0.2,-0.2
1986,5,13.7,0.85,0.21,347.42,-0.231,-0.1,-0.25,-0.34,-0.22,-0.32,-0.42,-0.26,-0.19,-0.16,-0.19,-0.36,-0.42,-0.34,-0.31,-0.44,-0.2,-0.09,0.1,-0.12,-0.77,-1.01,-0.49,0.2,0.32,0.14,0.13,-0.23,-0.08
1986,6,1.1,0.62,0.12,347.6,-0.263,0,-0.32,-0.37,-0.3,-0.27,-0.26,-0.28,-0.36,-0.62,-0.31,-0.35,-0.45,-0.32,-0.25,-0.23,-0.26,-0.35,-0.69,-0.29,-0.39,-0.68,-0.06,-0.36,-1.19,0.04,0.88,0.69,-0.56
1986,7,18.1,1.05,0.11,347.43,-0.251,0.2,-0.37,-0.56,-0.3,-0.42,-0.49,-0.38,-0.33,-0.72,-0.24,-0.56,-0.83,-0.48,-0.39,-0.46,-0.33,-0.16,-0.44,-0.11,-0.69,-0.66,-0.74,0.29,-0.05,0.45,-0.33,-0.23,-1.64
1986,8,7.4,-0.19,0.16,347.51,-0.275,0.4,-0.37,-0.59,-0.29,-0.39,-0.5,-0.32,-0.36,-0.8,-0.27,-0.3,-0.42,-0.26,-0.51,-0.58,-0.45,-0.32,-0.88,-0.22,-1.07,-0.79,-1.4,-0.31,-0.59,-0.18,-0.53,-0.73,-1.09
1986,9,3.8,-0.03,0.03,348.61,-0.222,0.7,-0.47,-0.65,-0.4,-0.5,-0.6,-0.43,-0.44,-0.76,-0.38,-0.36,-0.66,-0.27,-0.6,-0.62,-0.58,-0.45,-0.72,-0.41,-1.02,-0.7,-1.39,-0.6,-1.05,-0.39,-1.38,-0.97,-0.4
1986,10,35.4,1,0.15,348.04,-0.321,0.9,-0.46,-0.59,-0.41,-0.41,-0.47,-0.37,-0.52,-0.85,-0.45,-0.23,-0.49,-0.16,-0.54,-0.52,-0.55,-0.63,-0.96,-0.58,-0.52,-0.14,-0.97,-0.56,-0.63,-0.53,-0.63,-0.28,-1.46
1986,11,15.2,1.68,0.1,348.28,-0.4,1.1,-0.28,-0.54,-0.18,-0.41,-0.61,-0.28,-0.16,-0.37,-0.11,-0.2,-0.34,-0.15,-0.55,-0.7,-0.41,-0.11,-0.33,-0.07,-0.53,-0.18,-0.93,-0.07,-0.75,0.24,-0.04,-0.09,0.05
1986,12,6.8,1.71,0.13,348.36,-0.374,1.2,-0.23,-0.45,-0.14,-0.27,-0.53,-0.11,-0.18,-0.26,-0.17,-0.1,-0.26,-0.05,-0.37,-0.58,-0.19,-0.22,-0.32,-0.2,-0.99,-1.08,-0.88,-0.51,-0.81,-0.37,-0.08,0.16,-0.46
1987,1,10.4,1.47,0.31,348.66,-0.28,1.2,-0.06,0.01,-0.08,0,-0.07,0.05,-0.12,0.17,-0.18,0.04,-0.04,0.06,-0.04,-0.08,0,-0.17,0.37,-0.27,-0.29,-0.55,0.02,0.01,0.68,-0.31,-0.31,-0.23,-0.02
1987,2,2.4,1.46,0.43,348.23,-0.22,1.2,-0.08,0.06,-0.14,-0.11,0.15,-0.28,-0.06,-0.14,-0.04,0.03,-0.03,0.05,-0.19,0.21,-0.54,-0.11,-0.27,-0.08,-0.89,-0.48,-1.35,-0.01,-0.54,0.24,0.31,0.11,-0.4
1987,3,14.7,1.35,0.18,348.39,-0.035,1.1,-0.33,-0.63,-0.22,-0.42,-0.75,-0.2,-0.25,-0.35,-0.23,0.02,-0.02,0.03,-0.64,-0.92,-0.39,-0.39,-0.66,-0.34,-0.59,-0.58,-0.61,-0.36,-0.6,-0.26,-0.41,-0.24,-1.36
1987,4,39.6,1.38,0.24,348.86,0.027,0.9,-0.04,-0.27,0.05,-0.24,-0.39,-0.15,0.16,0,0.19,0.16,0.05,0.2,-0.45,-0.5,-0.41,0.14,-0.08,0.18,-0.92,-1.23,-0.56,-0.49,-0.57,-0.45,0.53,0.16,0.08
1987,5,33,0.82,0.25,349.09,0.065,1,-0.21,-0.46,-0.11,-0.45,-0.5,-0.42,0.03,-0.38,0.12,-0.07,-0.11,-0.06,-0.63,-0.59,-0.67,0.08,-0.61,0.2,-0.86,-1.09,-0.59,-0.11,-0.55,0.1,0.56,0.26,-0.27
1987,6,17.4,0.05,0.35,349.28,0.2,1.2,0.04,-0.19,0.13,-0.12,-0.35,0.03,0.2,0.17,0.21,0.26,-0.02,0.34,-0.35,-0.48,-0.23,0.2,0.43,0.16,-0.75,-1.16,-0.27,0.73,1.39,0.42,0.46,0.27,-0.51
1987,7,33,1.38,0.4,349.51,0.277,1.5,-0.08,-0.17,-0.04,-0.13,-0.31,-0.02,-0.03,0.13,-0.06,0.22,0.43,0.16,-0.36,-0.53,-0.21,-0.11,-0.01,-0.13,-0.52,-0.76,-0.24,0.66,1.04,0.48,-0.43,-0.37,-1.27
1987,8,38.7,1.74,0.25,349.65,0.277,1.7,-0.18,-0.5,-0.05,-0.23,-0.36,-0.14,-0.13,-0.82,0.02,0.15,0.12,0.15,-0.43,-0.52,-0.34,-0.27,-1.43,-0.06,-0.64,-0.62,-0.66,-0.75,-2.36,0.01,-0.46,-0.29,-0.65
1987,9,33.9,1.44,0.35,349.85,0.191,1.6,-0.24,-0.33,-0.2,-0.17,-0.22,-0.14,-0.31,-0.58,-0.25,0.17,0.18,0.17,-0.39,-0.37,-0.41,-0.52,-1.05,-0.43,-1.02,-0.77,-1.3,-0.26,-0.42,-0.19,-0.85,-0.99,-1.32
1987,10,60.6,0.68,0.33,349.96,0.044,1.5,-0.07,-0.24,-0.01,-0.08,-0.31,0.06,-0.07,-0.08,-0.06,0.28,0.18,0.31,-0.27,-0.44,-0.12,-0.25,-0.27,-0.25,0.48,0.35,0.63,0.12,0.27,0.05,-0.7,-0.62,-0.43
1987,11,39.9,0.93,0.29,350.14,-0.073,1.3,-0.05,-0.19,0,-0.07,-0.22,0.02,-0.03,-0.12,-0.01,0.36,0.26,0.38,-0.31,-0.35,-0.27,-0.22,-0.38,-0.19,-0.98,-1.06,-0.88,-0.63,-1.27,-0.32,0.23,0.03,0.11
1987,12,27.1,0.94,0.46,350.14,0.04,1.1,0.25,0.28,0.24,0.42,0.4,0.43,0.08,-0.01,0.1,0.53,0.45,0.56,0.33,0.4,0.26,-0.12,-0.38,-0.07,-0.41,-0.54,-0.25,-0.2,-0.63,0,0.25,0.09,0.2
1988,1,59,0.23,0.56,350.49,-0.045,0.8,0,-0.07,0.03,-0.01,-0.16,0.09,0.02,0.13,-0.01,0.22,0.16,0.24,-0.15,-0.24,-0.08,-0.07,0.09,-0.1,-0.55,-0.45,-0.66,0.31,0.37,0.28,-1.52,-1.09,-0.25
1988,2,40,0.47,0.44,350.99,-0.119,0.5,-0.22,-0.5,-0.1,-0.36,-0.63,-0.19,-0.07,-0.22,-0.04,0.09,0.07,0.09,-0.57,-0.78,-0.4,-0.18,-0.55,-0.11,0.08,-0.24,0.44,-0.68,-0.78,-0.63,-1.38,-1.19,-0.48
1988,3,76.2,0.49,0.51,350.99,-0.014,0.1,0.03,-0.11,0.08,-0.09,-0.29,0.03,0.15,0.28,0.13,0.37,0.34,0.38,-0.34,-0.48,-0.22,0.04,0.31,0,-0.29,0.04,-0.68,0.16,0.41,0.04,-1.02,-1.01,-0.41
1988,4,88,0.34,0.42,351.03,0.047,-0.3,-0.09,-0.11,-0.09,-0.31,-0.2,-0.38,0.12,0.09,0.12,-0.01,0.14,-0.05,-0.47,-0.29,-0.62,0.18,0.06,0.2,-1.61,-1.31,-1.95,0.36,0.09,0.5,0.04,-0.15,-0.05
1988,5,60.1,0.37,0.44,351.22,0.133,-0.9,-0.04,-0.08,-0.02,-0.04,-0.14,0.03,-0.04,0.06,-0.06,0.06,0.1,0.05,-0.1,-0.23,0.01,-0.08,0.11,-0.11,-0.11,-0.37,0.19,0.22,0.73,-0.02,-0.1,-0.07,0.63
1988,6,101.8,0.21,0.4,351.55,0.161,-1.3,-0.05,0.07,-0.1,-0.01,0.09,-0.08,-0.09,0.02,-0.11,-0.3,-0.27,-0.3,0.12,0.16,0.08,0.04,0.33,-0.01,0.1,-0.15,0.38,0.57,1.31,0.22,1.15,0.98,0.4
1988,7,113.8,-0.15,0.33,352.15,0.104,-1.3,0.03,0.13,-0.01,0.06,0.23,-0.06,0,-0.12,0.02,-0.21,-0.23,-0.2,0.2,0.35,0.06,0.1,-0.01,0.12,0.35,0.49,0.18,0.35,-0.16,0.59,0.19,0.15,0.27
